id,name,city_id,City name,subarea_id,lat,lng,"Locality,city name"
1489,kaushambi,1273294,Delhi,60,28.64241,77.31874,"kaushambi,Delhi"
1446,Patparganj,1273294,Delhi,59,28.61999,77.29236,"Patparganj,Delhi"
1447,Shahdhara,1273294,Delhi,59,28.68884,77.26748,"Shahdhara,Delhi"
1448,Laxmi Nagar,1273294,Delhi,59,28.63674,77.27481,"Laxmi Nagar,Delhi"
1449,Mayur Vihar,1273294,Delhi,59,28.61462,77.31216,"Mayur Vihar,Delhi"
1450,Preet Vihar,1273294,Delhi,59,28.63592,77.28521,"Preet Vihar,Delhi"
1451,Vivek Vihar,1273294,Delhi,59,28.67125,77.31765,"Vivek Vihar,Delhi"
1490,Raj Nagar,1273294,Delhi,60,28.57948,77.08024,"Raj Nagar,Delhi"
1453,Rama Road,1273294,Delhi,10,28.66034,77.15136,"Rama Road,Delhi"
1454,Hari nagar,1273294,Delhi,10,28.62486,77.11087,"Hari nagar,Delhi"
1455,Mayapuri,1273294,Delhi,10,28.62937,77.12669,"Mayapuri,Delhi"
1456,Subash Nagar,1273294,Delhi,10,28.63391,77.12098,"Subash Nagar,Delhi"
1457,Uttam nagar,1273294,Delhi,10,28.62127,77.06133,"Uttam nagar,Delhi"
1458,Vikas Puri,1273294,Delhi,10,28.63875,77.0738,"Vikas Puri,Delhi"
1459,Rohini,1273294,Delhi,10,28.74947,77.05653,"Rohini,Delhi"
1460,Mundka,1273294,Delhi,10,28.68231,77.03494,"Mundka,Delhi"
1461,Punjabi Bagh,1273294,Delhi,10,28.67375,77.12734,"Punjabi Bagh,Delhi"
1462,Patel Nagar,1273294,Delhi,10,28.65444,77.16888,"Patel Nagar,Delhi"
1463,Dwarka,1273294,Delhi,10,28.59214,77.04605,"Dwarka,Delhi"
1491,Kavi Nagar,1273294,Delhi,60,28.66503,77.42699,"Kavi Nagar,Delhi"
1492,Sector 16,1273294,Delhi,62,28.57835,77.31562,"Sector 16,Delhi"
1493,Noida City center,1273294,Delhi,62,28.59051,77.36741,"Noida City center,Delhi"
1494,Sector 18,1273294,Delhi,62,19.07094,73.00351,"Sector 18,Delhi"
1495,Sector 51,1273294,Delhi,62,28.89007,77.08667,"Sector 51,Delhi"
1496,Sector 5,1273294,Delhi,62,28.71615,77.09977,"Sector 5,Delhi"
1497,Sector 6,1273294,Delhi,62,28.52836,77.22112,"Sector 6,Delhi"
1498,Sector 26,1273294,Delhi,62,28.74307,77.08808,"Sector 26,Delhi"
1419,Mahim (East),1275339,Mumbai,2,19.03868,72.84903,"Mahim (East),Mumbai"
1411,Masjid Bunder,1275339,Mumbai,2,18.95196,72.83616,"Masjid Bunder,Mumbai"
1412,Bhandup (East),1275339,Mumbai,3,19.1465,72.94598,"Bhandup (East),Mumbai"
1413,Hiranandani Gardens - Powai,1275339,Mumbai,3,19.11538,72.90914,"Hiranandani Gardens - Powai,Mumbai"
1414,Kanjurmarg (East),1275339,Mumbai,3,19.13169,72.93519,"Kanjurmarg (East),Mumbai"
1415,Kanjurmarg (West),1275339,Mumbai,3,19.13269,72.92543,"Kanjurmarg (West),Mumbai"
1416,Mulund Colony,1275339,Mumbai,3,19.16887,72.93498,"Mulund Colony,Mumbai"
1417,Wadala (East),1275339,Mumbai,3,19.02905,72.8798,"Wadala (East),Mumbai"
1418,Bandra Kurla Complex,1275339,Mumbai,4,19.06879,72.87027,"Bandra Kurla Complex,Mumbai"
1420,Mira Road (West),1275339,Mumbai,4,19.28064,72.84859,"Mira Road (West),Mumbai"
158,Airoli,1275339,Mumbai,53,19.15794,72.99348,"Airoli,Mumbai"
1421,Kopar Khairane,1275339,Mumbai,53,19.10277,73.009,"Kopar Khairane,Mumbai"
1422,Kharghar,1275339,Mumbai,53,19.04732,73.06991,"Kharghar,Mumbai"
1423,Turbhe,1275339,Mumbai,53,19.07268,73.01987,"Turbhe,Mumbai"
1424,Badlapur (West),1275339,Mumbai,54,19.07598,72.87766,"Badlapur (West),Mumbai"
1669,Pune-Bangalore Highway,1259229,Pune,33,18.471,73.85717,"Pune-Bangalore Highway,Pune"
1670,Salunke Vihar,1259229,Pune,33,18.47998,73.90438,"Salunke Vihar,Pune"
1671,Fatima Nagar,1259229,Pune,33,18.50421,73.90144,"Fatima Nagar,Pune"
1672,Shankarsheth Road,1259229,Pune,33,18.50127,73.86807,"Shankarsheth Road,Pune"
1673,Salisbary Park,1259229,Pune,33,18.49261,73.87572,"Salisbary Park,Pune"
1674,Bibwewadi,1259229,Pune,33,18.4718,73.86709,"Bibwewadi,Pune"
1675,NIBM,1259229,Pune,33,18.47087,73.90004,"NIBM,Pune"
1676,NIBM Annexe,1259229,Pune,33,18.46297,73.91757,"NIBM Annexe,Pune"
1677,Undri,1259229,Pune,33,18.45667,73.90953,"Undri,Pune"
1678,Mukundnagar,1259229,Pune,33,18.49574,73.86113,"Mukundnagar,Pune"
1679,Sinhagad Road,1259229,Pune,33,18.46609,73.8168,"Sinhagad Road,Pune"
1680,Ambegaon,1259229,Pune,33,19.11323,73.73268,"Ambegaon,Pune"
1657,Wagholi,1259229,Pune,72,18.57931,73.98235,"Wagholi,Pune"
1658,Vishtantwadi,1259229,Pune,72,18.57261,73.87821,"Vishtantwadi,Pune"
1659,M. G Road,1259229,Pune,72,18.62767,73.79694,"M. G Road,Pune"
1660,Alandi,1259229,Pune,72,18.67255,73.88936,"Alandi,Pune"
1661,Airport Road,1259229,Pune,72,18.56156,73.89222,"Airport Road,Pune"
1662,Dhanori,1259229,Pune,72,18.5835,73.88649,"Dhanori,Pune"
1663,Kalyani Nagar,1259229,Pune,72,18.54633,73.90331,"Kalyani Nagar,Pune"
1664,Manjri,1259229,Pune,72,18.52345,73.98538,"Manjri,Pune"
1665,Viman Nagar,1259229,Pune,72,18.56793,73.91432,"Viman Nagar,Pune"
1666,Mundhwa Road,1259229,Pune,72,18.53195,73.93251,"Mundhwa Road,Pune"
1667,Kharadi,1259229,Pune,72,18.55145,73.93479,"Kharadi,Pune"
1428,GT Karnal Road,1273294,Delhi,6,28.69283,77.19023,"GT Karnal Road,Delhi"
1429,GTB Nagar,1273294,Delhi,6,28.69665,77.20576,"GTB Nagar,Delhi"
1430,Sakthi Nagar,1273294,Delhi,6,28.68001,77.19764,"Sakthi Nagar,Delhi"
1431,Wazir Pur,1273294,Delhi,6,28.70022,77.16379,"Wazir Pur,Delhi"
1432,Udhyog Vihar,1273294,Delhi,61,28.70894,76.90236,"Udhyog Vihar,Delhi"
1433,Sikanderpur,1273294,Delhi,61,28.47942,77.10681,"Sikanderpur,Delhi"
1434,Golf Course Road,1273294,Delhi,61,28.45395,77.09805,"Golf Course Road,Delhi"
1435,Sushant Lok,1273294,Delhi,61,28.46344,77.07676,"Sushant Lok,Delhi"
1436,Ambience Island,1273294,Delhi,61,28.50349,77.09602,"Ambience Island,Delhi"
1437,Cyber City,1273294,Delhi,61,28.4936,77.08833,"Cyber City,Delhi"
1438,MG Road,1273294,Delhi,61,28.69956,77.22652,"MG Road,Delhi"
1439,Sohna Road,1273294,Delhi,61,28.25601,77.06841,"Sohna Road,Delhi"
1440,Leisure Valley,1273294,Delhi,61,28.43802,77.28613,"Leisure Valley,Delhi"
1441,Old Gurgaon,1273294,Delhi,61,28.47562,77.05451,"Old Gurgaon,Delhi"
1442,Palam Vihar,1273294,Delhi,61,28.51048,77.0152,"Palam Vihar,Delhi"
1443,DLF City,1273294,Delhi,61,28.48863,77.07315,"DLF City,Delhi"
1444,M.G Road,1273294,Delhi,61,28.57107,77.26389,"M.G Road,Delhi"
1681,Aundh,1259229,Pune,34,18.55801,73.80752,"Aundh,Pune"
1445,Ghazipur,1273294,Delhi,59,28.62866,77.32078,"Ghazipur,Delhi"
1464,Paschim Vihar,1273294,Delhi,10,28.66867,77.10194,"Paschim Vihar,Delhi"
1465,Pitampura,1273294,Delhi,10,28.69536,77.15355,"Pitampura,Delhi"
1452,Nariana,1273294,Delhi,10,28.63214,77.13885,"Nariana,Delhi"
